Date,Time,Thermocouple #1[C],TC Cold Junction #1[C],Water Level[in],Probe #1 Humidity,Probe #1 Temperature[C],EC[uS/cm],Probe #1 Light Level[lux],PH,Probe #1 Moisture Level,
08/04/21,07:45:24,23.50,25.25,3.00,52.97,24.45,1.83,30.87,3.91,354.00,
08/04/21,07:46:25,24.00,25.19,3.00,53.13,24.44,1.83,32.72,3.91,354.00,
08/04/21,07:47:25,24.00,25.19,3.00,53.25,24.42,1.83,32.49,3.91,355.00,
08/04/21,07:48:26,24.00,25.12,3.00,53.24,24.38,1.83,31.80,3.91,353.00,
08/04/21,07:49:26,23.75,25.12,3.00,53.23,24.37,1.83,31.56,3.92,355.00,
08/04/21,07:50:27,24.25,25.19,3.00,53.40,24.44,1.83,31.80,3.91,354.00,
08/04/21,07:51:28,24.50,25.19,3.00,53.44,24.54,1.83,33.87,3.91,355.00,
08/04/21,07:52:29,24.50,25.25,3.00,53.30,24.62,1.83,35.02,3.92,353.00,
08/04/21,07:53:29,24.50,25.31,3.00,53.09,24.68,1.82,35.94,3.92,355.00,
08/04/21,07:54:30,24.75,25.31,3.00,53.01,24.78,1.82,35.94,3.91,353.00,
08/04/21,07:55:31,24.75,25.38,3.00,53.01,24.85,1.82,35.94,3.92,353.00,
08/04/21,07:56:31,24.75,25.44,3.00,53.24,24.92,1.82,36.63,3.92,354.00,
08/04/21,07:57:32,25.00,25.50,3.00,53.48,24.99,1.82,36.86,3.92,354.00,
08/04/21,07:58:32,25.00,25.62,3.00,53.63,25.03,1.82,36.86,3.92,353.00,
08/04/21,07:59:33,25.00,25.69,3.00,53.40,25.12,1.82,37.79,3.92,353.00,
08/04/21,08:00:33,25.00,25.75,3.00,53.27,25.12,1.82,37.79,3.92,354.00,
08/04/21,08:01:34,25.00,25.81,3.00,53.05,25.16,1.82,30.64,3.92,353.00,
08/04/21,08:02:34,25.00,25.88,3.00,53.00,25.20,1.82,32.72,3.92,353.00,
08/04/21,08:03:35,25.00,25.94,3.00,52.84,25.20,1.82,33.41,3.92,353.00,
08/04/21,08:04:35,25.00,25.94,3.00,52.68,25.20,1.82,33.87,3.92,355.00,
08/04/21,08:05:36,25.00,26.00,3.00,52.56,25.19,1.82,32.95,3.92,353.00,
08/04/21,08:06:36,25.00,26.00,3.00,52.33,25.16,1.82,33.64,3.91,355.00,
08/04/21,08:07:37,25.00,26.00,3.00,52.19,25.13,1.82,33.64,3.92,353.00,
08/04/21,08:08:37,24.75,25.94,3.00,52.11,25.09,1.82,33.87,3.92,355.00,
08/04/21,08:09:38,24.00,25.81,3.00,51.95,25.05,1.83,33.18,3.92,355.00,
08/04/21,08:10:38,24.25,25.75,3.00,51.85,24.95,1.83,34.56,3.92,354.00,
08/04/21,08:11:39,23.75,25.69,3.00,51.86,24.90,1.83,34.10,3.92,355.00,
08/04/21,08:12:40,24.25,25.62,3.00,51.98,24.89,1.83,34.79,3.92,353.00,
08/04/21,08:13:41,23.75,25.56,3.00,51.86,24.85,1.84,34.56,3.92,353.00,
08/04/21,08:14:41,24.00,25.50,3.00,51.94,24.82,1.83,33.64,3.92,353.00,
08/04/21,08:15:42,24.25,25.50,3.00,51.87,24.79,1.84,33.18,3.91,355.00,
08/04/21,08:16:42,24.25,25.50,3.00,51.82,24.79,1.84,32.03,3.92,354.00,
08/04/21,08:17:43,24.50,25.44,3.00,51.82,24.85,1.84,31.56,3.92,353.00,
08/04/21,08:18:43,24.50,25.50,3.00,51.69,24.85,1.83,32.26,3.92,354.00,
08/04/21,08:19:44,24.50,25.50,3.00,51.61,24.82,1.84,29.72,3.92,355.00,
08/04/21,08:20:44,23.50,25.50,3.00,51.49,24.81,1.84,28.11,3.92,354.00,
08/04/21,08:21:45,23.25,25.38,3.00,51.24,24.71,1.84,27.88,3.92,355.00,
08/04/21,08:22:45,23.75,25.31,3.00,51.43,24.64,1.84,27.19,3.92,355.00,
08/04/21,08:23:46,23.75,25.31,3.00,51.31,24.54,1.84,26.04,3.92,353.00,
08/04/21,08:24:46,24.00,25.38,3.00,51.33,24.48,1.84,26.96,3.92,355.00,
08/04/21,08:25:47,24.00,25.38,3.00,51.00,24.40,1.84,26.50,3.91,353.00,
08/04/21,08:26:47,23.75,25.38,3.00,50.63,24.33,1.84,28.11,3.91,354.00,
08/04/21,08:27:48,23.50,25.38,3.00,50.94,24.18,1.85,24.42,3.91,354.00,
08/04/21,08:28:48,23.50,25.31,3.00,51.11,24.10,1.85,28.34,3.92,353.00,
08/04/21,08:29:49,23.50,25.31,3.00,51.25,24.05,1.85,26.73,3.92,353.00,
08/04/21,08:30:50,23.50,25.38,3.00,51.42,23.96,1.85,26.50,3.92,355.00,
08/04/21,08:31:50,23.50,25.31,3.00,51.70,23.87,1.85,25.57,3.92,354.00,
08/04/21,08:32:51,23.50,25.38,3.00,51.98,23.90,1.85,26.27,3.92,354.00,
08/04/21,08:33:51,23.75,25.38,3.00,51.90,23.87,1.85,26.04,3.92,353.00,
08/04/21,08:34:52,23.50,25.38,3.00,51.95,23.90,1.85,31.10,3.92,353.00,
08/04/21,08:35:52,23.25,25.31,3.00,52.00,23.90,1.85,31.33,3.92,353.00,
08/04/21,08:36:53,23.75,25.31,3.00,52.12,23.92,1.85,8.24,3.91,354.00,
08/04/21,08:37:53,24.00,25.38,3.00,52.20,23.97,1.85,8.01,3.92,354.00,
08/04/21,08:38:54,24.00,25.38,3.00,52.18,24.00,1.85,7.95,3.92,353.00,
08/04/21,08:39:54,24.00,25.38,3.00,52.12,24.06,1.85,7.89,3.91,355.00,
08/04/21,08:40:54,23.75,25.44,3.00,52.00,24.07,1.85,6.91,3.92,353.00,
08/04/21,08:41:55,24.00,25.44,3.00,51.96,24.12,1.85,6.11,3.91,353.00,
08/04/21,08:42:55,24.00,25.44,3.00,51.99,24.14,1.85,6.16,3.92,354.00,
08/04/21,08:43:55,24.00,25.50,3.00,51.87,24.13,1.85,6.22,3.92,354.00,
08/04/21,08:44:56,24.00,25.50,3.00,51.82,24.17,1.85,6.16,3.92,354.00,
08/04/21,08:45:56,24.00,25.56,3.00,51.84,24.17,1.85,9.16,3.92,353.00,
08/04/21,08:46:56,24.00,25.62,3.00,51.82,24.18,1.85,9.10,3.92,353.00,
08/04/21,08:47:57,24.00,25.56,3.00,51.79,24.21,1.85,9.04,3.92,353.00,
08/04/21,08:48:57,24.00,25.62,3.00,51.75,24.20,1.85,9.22,3.92,353.00,
08/04/21,08:49:58,24.00,25.62,3.00,51.69,24.21,1.85,9.22,3.92,353.00,
08/04/21,08:50:58,24.00,25.62,3.00,51.70,24.23,1.85,9.27,3.92,353.00,
08/04/21,08:51:58,24.00,25.62,3.00,51.67,24.20,1.85,9.10,3.91,353.00,
08/04/21,08:52:58,24.00,25.62,3.00,51.66,24.21,1.85,9.22,3.92,355.00,
08/04/21,08:53:59,24.00,25.62,3.00,51.61,24.18,1.86,9.27,3.91,354.00,
08/04/21,08:54:59,24.00,25.62,3.00,51.78,24.20,1.85,9.16,3.91,355.00,
08/04/21,08:56:00,24.00,25.62,3.00,51.81,24.18,1.85,8.58,3.92,353.00,
08/04/21,08:57:00,24.00,25.62,3.00,51.86,24.17,1.85,8.64,3.92,353.00,
08/04/21,08:58:00,24.00,25.62,3.00,51.89,24.17,1.85,8.64,3.92,354.00,
08/04/21,08:59:01,24.00,25.62,3.00,51.94,24.18,1.85,8.52,3.92,353.00,
08/04/21,09:00:01,24.00,25.62,3.00,52.07,24.20,1.85,18.20,3.91,353.00,
08/04/21,09:01:01,24.00,25.62,3.00,52.20,24.26,1.85,18.14,3.92,354.00,
08/04/21,09:02:02,24.25,25.62,3.00,52.21,24.27,1.85,18.14,3.92,353.00,
08/04/21,09:03:02,24.25,25.69,3.00,52.28,24.35,1.85,17.97,3.92,353.00,
08/04/21,09:04:02,24.50,25.62,3.00,52.33,24.41,1.85,18.09,3.91,354.00,
08/04/21,09:05:03,24.50,25.69,3.00,52.28,24.51,1.84,18.03,3.92,354.00,
08/04/21,09:06:03,24.50,25.75,3.00,52.23,24.55,1.84,17.97,3.92,354.00,
08/04/21,09:07:03,24.50,25.75,3.00,52.13,24.64,1.84,18.09,3.91,355.00,
08/04/21,09:08:04,24.50,25.81,3.00,52.04,24.69,1.84,17.97,3.92,354.00,
08/04/21,09:09:04,24.50,25.81,3.00,51.95,24.76,1.84,18.09,3.92,354.00,
08/04/21,09:10:04,24.50,25.88,3.00,51.88,24.82,1.84,18.09,3.92,353.00,
08/04/21,09:11:05,24.75,25.88,3.00,51.77,24.85,1.84,18.03,3.92,353.00,
08/04/21,09:12:05,24.75,25.88,3.00,51.73,24.89,1.84,18.09,3.92,354.00,
08/04/21,09:13:05,24.75,25.88,3.00,51.76,24.95,1.84,18.09,3.92,353.00,
08/04/21,09:14:06,24.75,25.94,3.00,51.85,24.99,1.84,18.09,3.92,353.00,
08/04/21,09:15:06,25.00,25.94,3.00,51.80,25.05,1.84,18.03,3.92,354.00,
08/04/21,09:16:06,25.00,26.00,3.00,51.75,25.06,1.84,7.37,3.92,354.00,
08/04/21,09:17:06,25.00,26.00,3.00,51.69,25.12,1.84,6.74,3.92,353.00,
08/04/21,09:18:07,24.75,26.00,3.00,51.39,25.07,1.84,6.85,3.92,354.00,
08/04/21,09:19:07,24.75,26.00,3.00,51.35,25.07,1.84,7.03,3.92,353.00,
08/04/21,09:20:08,24.75,26.00,3.00,51.28,25.03,1.84,6.85,3.92,355.00,
08/04/21,09:21:08,24.75,26.06,3.00,51.31,25.00,1.84,7.32,3.92,354.00,
08/04/21,09:22:08,24.75,26.00,3.00,51.32,24.96,1.84,7.20,3.92,354.00,
08/04/21,09:23:08,24.75,26.00,3.00,51.39,24.95,1.84,7.37,3.92,353.00,
08/04/21,09:24:09,24.75,26.00,3.00,51.47,24.90,1.84,7.14,3.92,354.00,
08/04/21,09:25:09,24.75,26.00,3.00,51.35,24.88,1.84,6.91,3.92,353.00,
08/04/21,09:26:10,24.75,26.06,3.00,51.29,24.86,1.84,7.08,3.92,355.00,
08/04/21,09:27:10,24.75,26.00,3.00,51.31,24.86,1.84,7.03,3.91,354.00,
08/04/21,09:28:10,24.75,26.06,3.00,51.27,24.82,1.84,7.03,3.92,354.00,
08/04/21,09:29:10,24.75,26.06,3.00,51.39,24.82,1.84,7.08,3.92,353.00,
08/04/21,09:30:11,24.75,26.06,3.00,51.49,24.79,1.84,7.08,3.92,355.00,
08/04/21,09:31:11,24.75,26.06,3.00,51.48,24.81,1.84,6.85,3.92,353.00,
08/04/21,09:32:11,24.75,26.00,3.00,51.53,24.79,1.84,7.14,3.92,353.00,
08/04/21,09:33:12,24.75,26.00,3.00,51.54,24.79,1.84,7.20,3.92,354.00,
08/04/21,09:34:12,24.75,26.06,3.00,51.26,24.75,1.85,7.26,3.92,353.00,
08/04/21,09:35:12,24.75,26.00,3.00,51.14,24.72,1.85,7.08,3.92,354.00,
08/04/21,09:36:13,24.75,26.06,3.00,51.34,24.76,1.85,7.03,3.92,354.00,
08/04/21,09:37:13,24.75,26.06,3.00,51.43,24.72,1.85,7.08,3.92,354.00,
08/04/21,09:38:13,24.75,26.06,3.00,51.52,24.73,1.85,6.91,3.92,354.00,
08/04/21,09:39:14,24.75,26.06,3.00,51.53,24.69,1.85,6.85,3.92,354.00,
08/04/21,09:40:14,24.75,26.06,3.00,51.52,24.69,1.85,7.26,3.92,354.00,
08/04/21,09:41:14,24.75,26.06,3.00,51.62,24.69,1.85,7.08,3.92,354.00,
08/04/21,09:42:15,24.75,26.06,3.00,51.61,24.69,1.85,6.97,3.92,353.00,
08/04/21,09:43:15,24.75,26.12,3.00,51.66,24.71,1.85,7.03,3.92,354.00,
08/04/21,09:44:16,24.75,26.12,3.00,51.61,24.71,1.85,6.97,3.92,354.00,
08/04/21,09:45:16,24.75,26.06,3.00,51.61,24.73,1.85,6.85,3.92,354.00,
08/04/21,09:46:16,24.75,26.12,3.00,51.52,24.68,1.85,7.14,3.92,354.00,
08/04/21,09:47:17,24.75,26.12,3.00,51.50,24.69,1.85,7.14,3.92,353.00,
08/04/21,09:48:17,24.75,26.12,3.00,51.31,24.71,1.85,6.97,3.92,354.00,
08/04/21,09:49:17,24.75,26.12,3.00,51.42,24.69,1.85,6.80,3.92,354.00,
08/04/21,09:50:18,24.75,26.19,3.00,51.56,24.68,1.85,7.08,3.92,354.00,
08/04/21,09:51:18,24.75,26.12,3.00,51.60,24.68,1.85,7.14,3.92,354.00,
08/04/21,09:52:18,24.75,26.12,3.00,51.58,24.68,1.85,7.32,3.92,353.00,
08/04/21,09:53:19,24.75,26.12,3.00,51.54,24.68,1.85,7.14,3.92,355.00,
08/04/21,09:54:19,24.75,26.19,3.00,51.56,24.69,1.85,7.03,3.91,354.00,
08/04/21,09:55:19,24.75,26.19,3.00,51.55,24.68,1.85,7.20,3.92,354.00,
08/04/21,09:56:20,24.75,26.19,3.00,51.63,24.68,1.85,7.20,3.92,354.00,
08/04/21,09:57:20,24.75,26.19,3.00,51.56,24.68,1.85,7.03,3.92,354.00,
08/04/21,09:58:20,24.75,26.25,3.00,51.47,24.67,1.85,6.85,3.92,353.00,
08/04/21,09:59:21,24.75,26.25,3.00,51.41,24.67,1.85,7.14,3.92,353.00,
08/04/21,10:00:21,24.75,26.25,3.00,51.56,24.67,1.85,6.97,3.92,354.00,
08/04/21,10:01:21,24.75,26.25,3.00,51.56,24.68,1.85,7.03,3.92,354.00,
08/04/21,10:02:22,24.75,26.19,3.00,51.43,24.67,1.85,6.85,3.92,353.00,
08/04/21,10:03:22,24.75,26.31,3.00,51.55,24.65,1.85,7.08,3.92,355.00,
08/04/21,10:04:22,24.75,26.31,3.00,51.50,24.68,1.85,7.20,3.92,354.00,
08/04/21,10:05:22,24.75,26.25,3.00,51.38,24.67,1.85,7.14,3.92,354.00,
08/04/21,10:06:23,24.75,26.25,3.00,51.46,24.67,1.85,7.03,3.92,355.00,
08/04/21,10:07:23,24.75,26.25,3.00,51.47,24.64,1.85,7.26,3.92,355.00,
08/04/21,10:08:24,24.75,26.25,3.00,51.57,24.67,1.85,7.14,3.92,355.00,
08/04/21,10:09:24,24.75,26.25,3.00,51.65,24.67,1.86,7.20,3.91,354.00,
08/04/21,10:10:24,24.75,26.31,3.00,51.49,24.67,1.86,7.03,3.92,355.00,
08/04/21,10:11:24,24.75,26.31,3.00,51.42,24.67,1.86,7.14,3.92,354.00,
08/04/21,10:12:25,24.75,26.31,3.00,51.52,24.68,1.85,7.03,3.92,354.00,
08/04/21,10:13:25,24.75,26.25,3.00,51.63,24.68,1.85,6.97,3.92,354.00,
08/04/21,10:14:26,24.75,26.31,3.00,51.68,24.65,1.85,7.20,3.92,353.00,
08/04/21,10:15:26,24.75,26.25,3.00,51.50,24.68,1.85,7.03,3.92,354.00,
08/04/21,10:16:26,24.50,26.31,3.00,51.05,24.62,1.85,6.97,3.92,355.00,
08/04/21,10:17:26,24.50,26.25,3.00,50.93,24.64,1.85,6.91,3.92,354.00,
08/04/21,10:18:27,24.50,26.19,3.00,50.90,24.60,1.85,6.80,3.92,354.00,
08/04/21,10:19:27,24.75,26.19,3.00,51.16,24.62,1.86,6.80,3.92,353.00,
08/04/21,10:20:28,24.75,26.25,3.00,51.45,24.64,1.85,6.80,3.92,355.00,
08/04/21,10:21:28,24.75,26.25,3.00,51.36,24.60,1.86,6.80,3.92,353.00,
08/04/21,10:22:28,24.75,26.25,3.00,51.37,24.64,1.85,6.74,3.92,354.00,
08/04/21,10:23:29,24.75,26.25,3.00,51.41,24.64,1.86,6.74,3.92,355.00,
08/04/21,10:24:29,24.75,26.25,3.00,51.49,24.65,1.85,6.85,3.92,354.00,
08/04/21,10:25:29,24.75,26.25,3.00,51.52,24.68,1.85,6.62,3.92,354.00,
08/04/21,10:26:30,24.75,26.25,3.00,51.50,24.67,1.85,7.03,3.92,354.00,
08/04/21,10:27:30,24.75,26.25,3.00,51.64,24.71,1.85,6.74,3.92,353.00,
08/04/21,10:28:30,24.75,26.31,3.00,51.65,24.69,1.85,6.74,3.92,354.00,
08/04/21,10:29:31,24.75,26.31,3.00,51.67,24.68,1.85,6.80,3.92,354.00,
08/04/21,10:30:31,24.75,26.31,3.00,51.67,24.72,1.86,6.68,3.92,354.00,
08/04/21,10:31:31,24.75,26.31,3.00,51.70,24.72,1.85,6.39,3.92,354.00,
08/04/21,10:32:32,24.75,26.31,3.00,51.60,24.72,1.85,6.97,3.92,355.00,
08/04/21,10:33:32,24.75,26.31,3.00,51.44,24.75,1.85,6.68,3.92,354.00,
08/04/21,10:34:32,24.75,26.31,3.00,51.46,24.73,1.86,6.68,3.91,354.00,
08/04/21,10:35:33,24.75,26.31,3.00,51.62,24.73,1.85,6.68,3.92,354.00,
08/04/21,10:36:33,24.75,26.31,3.00,51.55,24.76,1.85,6.57,3.92,354.00,
08/04/21,10:37:33,24.75,26.31,3.00,51.48,24.76,1.85,6.57,3.92,354.00,
08/04/21,10:38:34,24.75,26.38,3.00,51.54,24.78,1.85,6.57,3.92,354.00,
08/04/21,10:39:34,24.75,26.31,3.00,51.41,24.76,1.85,6.45,3.92,354.00,
08/04/21,10:40:35,24.75,26.38,3.00,51.45,24.79,1.85,6.39,3.92,353.00,
08/04/21,10:41:35,24.75,26.31,3.00,51.50,24.78,1.86,6.62,3.92,354.00,
08/04/21,10:42:35,24.75,26.38,3.00,51.44,24.82,1.86,6.68,3.92,355.00,
08/04/21,10:43:36,24.75,26.38,3.00,51.14,24.79,1.86,6.39,3.92,353.00,
08/04/21,10:44:36,24.75,26.38,3.00,51.48,24.81,1.86,6.51,3.92,353.00,
08/04/21,10:45:36,24.75,26.38,3.00,51.53,24.81,1.86,6.34,3.92,354.00,
08/04/21,10:46:37,24.75,26.38,3.00,51.48,24.83,1.86,6.57,3.92,353.00,
08/04/21,10:47:37,24.75,26.38,3.00,51.46,24.82,1.86,6.39,3.92,354.00,
08/04/21,10:48:37,24.75,26.38,3.00,51.46,24.83,1.86,6.45,3.92,354.00,
08/04/21,10:49:38,24.75,26.38,3.00,51.34,24.82,1.86,6.57,3.92,353.00,
08/04/21,10:50:38,25.00,26.38,3.00,51.40,24.85,1.86,6.57,3.92,355.00,
08/04/21,10:51:38,24.75,26.44,3.00,51.17,24.83,1.86,6.91,3.92,353.00,
08/04/21,10:52:39,24.75,26.38,3.00,50.96,24.85,1.86,6.68,3.92,353.00,
08/04/21,10:53:39,24.75,26.44,3.00,51.06,24.83,1.86,6.74,3.92,353.00,
08/04/21,10:54:39,24.75,26.38,3.00,51.34,24.83,1.86,6.62,3.92,353.00,
08/04/21,10:55:40,24.75,26.38,3.00,51.45,24.85,1.86,6.80,3.92,354.00,
08/04/21,10:56:40,24.75,26.38,3.00,51.26,24.83,1.86,6.57,3.92,354.00,
08/04/21,10:57:40,24.75,26.38,3.00,51.02,24.86,1.86,6.45,3.92,353.00,
08/04/21,10:58:41,24.75,26.38,3.00,51.35,24.88,1.86,6.57,3.92,354.00,
08/04/21,10:59:41,24.75,26.38,3.00,51.35,24.88,1.86,6.68,3.92,354.00,
08/04/21,11:00:41,24.75,26.44,3.00,51.38,24.89,1.86,6.74,3.92,354.00,
08/04/21,11:01:42,25.00,26.38,3.00,51.48,24.89,1.85,6.57,3.93,354.00,
08/04/21,11:02:42,25.00,26.38,3.00,51.44,24.90,1.86,6.51,3.92,354.00,
08/04/21,11:03:42,24.75,26.44,3.00,51.53,24.92,1.86,6.85,3.93,355.00,
08/04/21,11:04:43,25.00,26.44,3.00,51.25,24.92,1.86,6.68,3.92,353.00,
08/04/21,11:05:43,25.00,26.44,3.00,51.23,24.95,1.86,6.51,3.92,355.00,
08/04/21,11:06:43,25.00,26.44,3.00,51.43,24.95,1.85,6.68,3.92,353.00,
08/04/21,11:07:44,25.00,26.44,3.00,51.49,24.96,1.85,6.57,3.92,354.00,
08/04/21,11:08:44,25.00,26.50,3.00,51.53,24.97,1.86,6.45,3.92,354.00,
08/04/21,11:09:44,24.25,26.50,3.00,51.57,24.96,1.85,6.62,3.92,353.00,
08/04/21,11:10:45,24.50,26.50,3.00,51.56,25.00,1.85,6.34,3.92,354.00,
08/04/21,11:11:45,25.00,26.50,3.00,51.55,25.00,1.85,6.39,3.92,354.00,
08/04/21,11:12:45,25.00,26.50,3.00,51.53,25.00,1.85,6.62,3.92,353.00,
08/04/21,11:13:46,25.00,26.50,3.00,51.55,25.02,1.85,6.74,3.92,353.00,
08/04/21,11:14:46,25.00,26.56,3.00,51.46,25.02,1.86,6.45,3.93,353.00,
08/04/21,11:15:46,25.00,26.50,3.00,51.40,25.05,1.85,7.03,3.92,353.00,
08/04/21,11:16:46,25.00,26.50,3.00,51.49,25.06,1.85,8.01,3.92,355.00,
08/04/21,11:17:47,25.00,26.50,3.00,51.29,25.07,1.85,6.11,3.93,353.00,
08/04/21,11:18:47,25.00,26.50,3.00,51.36,25.06,1.85,6.39,3.92,355.00,
08/04/21,11:19:48,25.00,26.56,3.00,51.32,25.06,1.85,6.91,3.92,353.00,
08/04/21,11:20:48,25.00,26.50,3.00,51.00,25.07,1.85,7.08,3.93,354.00,
08/04/21,11:21:48,25.00,26.56,3.00,50.83,25.03,1.86,6.45,3.92,354.00,
08/04/21,11:22:48,25.00,26.50,3.00,51.02,25.07,1.85,6.34,3.92,354.00,
08/04/21,11:23:49,25.00,26.56,3.00,51.24,25.07,1.85,6.39,3.92,353.00,
08/04/21,11:24:49,25.00,26.56,3.00,51.39,25.10,1.85,6.62,3.92,354.00,
08/04/21,11:25:50,25.00,26.56,3.00,51.46,25.13,1.85,7.03,3.92,355.00,
08/04/21,11:26:50,25.00,26.56,3.00,51.54,25.10,1.85,6.62,3.92,353.00,
08/04/21,11:27:50,25.00,26.62,3.00,51.52,25.12,1.85,6.51,3.92,354.00,
08/04/21,11:28:50,25.25,26.62,3.00,51.54,25.16,1.85,6.28,3.92,355.00,
08/04/21,11:29:51,25.25,26.69,3.00,51.49,25.15,1.85,6.34,3.92,355.00,
08/04/21,11:30:51,25.25,26.62,3.00,51.48,25.16,1.85,6.80,3.92,354.00,
08/04/21,11:31:52,25.25,26.62,3.00,51.52,25.19,1.85,6.39,3.92,355.00,
08/04/21,11:32:52,25.25,26.62,3.00,51.34,25.20,1.85,6.28,3.92,355.00,
08/04/21,11:33:52,25.25,26.62,3.00,51.39,25.23,1.85,6.28,3.92,353.00,
08/04/21,11:34:52,25.25,26.69,3.00,51.45,25.22,1.85,6.39,3.92,354.00,
08/04/21,11:35:53,25.25,26.69,3.00,51.49,25.22,1.86,6.51,3.91,354.00,
08/04/21,11:36:53,25.25,26.69,3.00,51.42,25.23,1.86,5.99,3.92,354.00,
08/04/21,11:37:54,25.25,26.69,3.00,51.44,25.24,1.86,6.28,3.92,354.00,
08/04/21,11:38:54,25.25,26.69,3.00,51.41,25.27,1.86,6.39,3.92,354.00,
08/04/21,11:39:54,25.25,26.69,3.00,51.40,25.30,1.86,6.45,3.92,354.00,
08/04/21,11:40:54,25.25,26.75,3.00,51.43,25.30,1.86,6.22,3.92,354.00,
08/04/21,11:41:55,25.25,26.75,3.00,51.36,25.28,1.86,6.34,3.92,355.00,
08/04/21,11:42:55,25.25,26.75,3.00,51.37,25.31,1.85,6.34,3.93,355.00,
08/04/21,11:43:56,25.25,26.81,3.00,51.33,25.31,1.85,6.51,3.92,355.00,
08/04/21,11:44:56,25.25,26.81,3.00,51.29,25.33,1.86,6.51,3.92,354.00,
08/04/21,11:45:56,25.25,26.81,3.00,51.24,25.37,1.85,6.28,3.92,355.00,
08/04/21,11:46:57,25.25,26.81,3.00,51.04,25.34,1.85,6.22,3.92,353.00,
08/04/21,11:47:57,25.25,26.81,3.00,51.05,25.37,1.86,6.85,3.92,354.00,
08/04/21,11:48:57,25.50,26.88,3.00,51.09,25.40,1.85,6.16,3.93,354.00,
08/04/21,11:49:58,25.25,26.88,3.00,51.08,25.40,1.85,6.68,3.92,354.00,
08/04/21,11:50:58,25.50,26.88,3.00,51.07,25.41,1.85,6.68,3.92,354.00,
08/04/21,11:51:58,25.50,26.88,3.00,51.03,25.43,1.85,6.62,3.92,353.00,
08/04/21,11:52:59,25.50,26.88,3.00,51.02,25.45,1.85,6.51,3.92,354.00,
08/04/21,11:53:59,25.50,26.88,3.00,50.96,25.45,1.85,6.74,3.92,353.00,
08/04/21,11:54:59,25.50,26.94,3.00,50.98,25.48,1.85,6.68,3.93,354.00,
08/04/21,11:56:00,25.50,26.94,3.00,50.94,25.51,1.85,6.39,3.93,354.00,
08/04/21,11:57:00,25.50,26.94,3.00,50.86,25.51,1.85,6.34,3.92,355.00,
08/04/21,11:58:00,25.50,26.94,3.00,50.85,25.52,1.85,6.28,3.93,354.00,
08/04/21,11:59:01,25.50,27.00,3.00,50.88,25.54,1.85,6.45,3.92,354.00,
08/04/21,12:00:01,25.50,26.94,3.00,50.96,25.55,1.85,6.51,3.92,354.00,
08/04/21,12:01:02,25.50,27.00,3.00,50.93,25.58,1.85,7.03,3.93,354.00,
08/04/21,12:02:02,25.50,27.00,3.00,50.60,25.62,1.85,6.51,3.93,355.00,
08/04/21,12:03:03,25.50,27.00,3.00,50.87,25.64,1.85,6.34,3.92,354.00,
08/04/21,12:04:03,25.75,27.06,3.00,51.02,25.65,1.85,6.34,3.92,355.00,
08/04/21,12:05:03,25.50,27.06,3.00,50.97,25.67,1.85,6.34,3.92,354.00,
08/04/21,12:06:04,25.75,27.12,3.00,50.92,25.68,1.85,6.62,3.92,353.00,
08/04/21,12:07:04,25.75,27.06,3.00,50.71,25.74,1.85,6.39,3.92,353.00,
08/04/21,12:08:04,25.75,27.06,3.00,50.85,25.72,1.85,6.39,3.92,354.00,
08/04/21,12:09:04,25.75,27.12,3.00,50.82,25.74,1.85,7.43,3.92,353.00,
08/04/21,12:10:05,25.75,27.19,3.00,50.80,25.74,1.85,6.51,3.92,354.00,
08/04/21,12:11:05,25.75,27.19,3.00,50.88,25.78,1.85,6.45,3.93,354.00,
08/04/21,12:12:05,25.75,27.19,3.00,50.84,25.78,1.85,6.34,3.92,353.00,
08/04/21,12:13:06,25.75,27.19,3.00,50.90,25.79,1.85,6.34,3.93,354.00,
08/04/21,12:14:06,25.75,27.19,3.00,50.90,25.81,1.85,6.16,3.93,354.00,
08/04/21,12:15:06,25.75,27.25,3.00,50.82,25.82,1.85,6.57,3.92,354.00,
08/04/21,12:16:07,25.75,27.25,3.00,50.84,25.83,1.85,7.43,3.92,354.00,
08/04/21,12:17:07,25.75,27.25,3.00,50.79,25.85,1.85,6.45,3.92,353.00,
08/04/21,12:18:07,25.75,27.25,3.00,50.87,25.83,1.85,6.45,3.92,355.00,
08/04/21,12:19:08,25.75,27.25,3.00,50.90,25.88,1.85,6.34,3.92,354.00,
08/04/21,12:20:08,25.75,27.31,3.00,50.92,25.89,1.85,6.34,3.92,355.00,
08/04/21,12:21:08,25.75,27.25,3.00,50.87,25.90,1.84,6.34,3.92,355.00,
08/04/21,12:22:09,26.00,27.31,3.00,50.92,25.92,1.85,6.39,3.92,354.00,
08/04/21,12:23:09,26.00,27.31,3.00,50.93,25.92,1.85,6.39,3.92,354.00,
08/04/21,12:24:10,26.00,27.31,3.00,50.93,25.95,1.85,7.55,3.92,354.00,
08/04/21,12:25:10,26.00,27.38,3.00,50.93,25.96,1.84,7.55,3.93,354.00,
08/04/21,12:26:10,26.00,27.38,3.00,50.92,25.95,1.85,7.49,3.93,354.00,
08/04/21,12:27:11,26.00,27.38,3.00,51.01,25.96,1.85,7.60,3.93,354.00,
08/04/21,12:28:11,26.00,27.38,3.00,50.90,25.98,1.85,7.55,3.93,354.00,
08/04/21,12:29:12,26.00,27.38,3.00,50.91,26.02,1.85,7.55,3.93,354.00,
